id,organ,pixel_size,data_source,img_height,img_width,tissue_thickness,rle,age,sex,fold
colon_268.jpg,largeintestine,0.2576,external,3000,3000,0.4,,-1,,4
colon_271.jpg,largeintestine,0.3523,external,3000,3000,0.4,,-1,,4
colon_275.jpg,largeintestine,0.419,external,3000,3000,0.4,,-1,,4
colon_279.jpg,largeintestine,0.3271,external,3000,3000,0.4,,-1,,4
colon_282.jpg,largeintestine,0.2368,external,3000,3000,0.4,,-1,,4
colon_286.jpg,largeintestine,0.4744,external,3000,3000,0.4,,-1,,4
colon_29.jpg,largeintestine,0.3457,external,3031,3031,0.4,,-1,,4
colon_293.jpg,largeintestine,0.456,external,3000,3000,0.4,,-1,,4
colon_297.jpg,largeintestine,0.3816,external,3000,3000,0.4,,-1,,4
colon_30.jpg,largeintestine,0.34,external,3000,3000,0.4,,-1,,4
colon_303.jpg,largeintestine,0.3396,external,3000,3000,0.4,,-1,,4
colon_307.jpg,largeintestine,0.3667,external,3000,3000,0.4,,-1,,4
colon_310.jpg,largeintestine,0.305,external,3000,3000,0.4,,-1,,4
colon_314.jpg,largeintestine,0.2842,external,3000,3000,0.4,,-1,,4
colon_318.jpg,largeintestine,0.4092,external,3000,3000,0.4,,-1,,4
colon_321.jpg,largeintestine,0.1534,external,3000,3000,0.4,,-1,,4
colon_325.jpg,largeintestine,0.277,external,3000,3000,0.4,,-1,,4
colon_329.jpg,largeintestine,0.4592,external,3000,3000,0.4,,-1,,4
colon_332.jpg,largeintestine,0.3757,external,3000,3000,0.4,,-1,,4
colon_336.jpg,largeintestine,0.463,external,3000,3000,0.4,,-1,,4
colon_34.jpg,largeintestine,0.2151,external,3000,3000,0.4,,-1,,4
colon_343.jpg,largeintestine,0.2402,external,3000,3000,0.4,,-1,,4
colon_347.jpg,largeintestine,0.4692,external,3000,3000,0.4,,-1,,4
colon_350.jpg,largeintestine,0.3887,external,3000,3000,0.4,,-1,,4
colon_354.jpg,largeintestine,0.4558,external,3000,3000,0.4,,-1,,4
colon_358.jpg,largeintestine,0.46,external,3000,3000,0.4,,-1,,4
colon_361.jpg,largeintestine,0.2917,external,3000,3000,0.4,,-1,,4
colon_365.jpg,largeintestine,0.3787,external,3000,3000,0.4,,-1,,4
colon_369.jpg,largeintestine,0.2922,external,3000,3000,0.4,,-1,,4
colon_372.jpg,largeintestine,0.268,external,2754,2754,0.4,,-1,,4
colon_376.jpg,largeintestine,0.441,external,3000,3000,0.4,,-1,,4
colon_38.jpg,largeintestine,0.3127,external,3412,3412,0.4,,-1,,4
colon_383.jpg,largeintestine,0.33,external,3000,3000,0.4,,-1,,4
colon_387.jpg,largeintestine,0.2625,external,3000,3000,0.4,,-1,,4
colon_390.jpg,largeintestine,0.2903,external,3000,3000,0.4,,-1,,4
colon_394.jpg,largeintestine,0.3423,external,3000,3000,0.4,,-1,,4
colon_398.jpg,largeintestine,0.3823,external,3000,3000,0.4,,-1,,4
colon_400.jpg,largeintestine,0.3901,external,3000,3000,0.4,,-1,,4
colon_404.jpg,largeintestine,0.2834,external,3000,3000,0.4,,-1,,4
colon_408.jpg,largeintestine,0.2465,external,3000,3000,0.4,,-1,,4
colon_411.jpg,largeintestine,0.2179,external,3000,3000,0.4,,-1,,4
colon_415.jpg,largeintestine,0.357,external,3000,3000,0.4,,-1,,4
colon_419.jpg,largeintestine,0.1846,external,3000,3000,0.4,,-1,,4
colon_422.jpg,largeintestine,0.3884,external,3000,3000,0.4,,-1,,4
colon_426.jpg,largeintestine,0.3425,external,3000,3000,0.4,,-1,,4
colon_43.jpg,largeintestine,0.3992,external,3000,3000,0.4,,-1,,4
colon_433.jpg,largeintestine,0.251,external,3000,3000,0.4,,-1,,4
colon_437.jpg,largeintestine,0.2493,external,3000,3000,0.4,,-1,,4
colon_45.jpg,largeintestine,0.5493,external,3000,3000,0.4,,-1,,4
colon_49.jpg,largeintestine,0.316,external,3000,3000,0.4,,-1,,4
colon_52.jpg,largeintestine,0.3235,external,3000,3000,0.4,,-1,,4
colon_56.jpg,largeintestine,0.2063,external,3000,3000,0.4,,-1,,4
colon_6.jpg,largeintestine,0.165,external,3000,3000,0.4,,-1,,4
colon_63.jpg,largeintestine,0.33,external,3000,3000,0.4,,-1,,4
colon_67.jpg,largeintestine,0.3115,external,3000,3000,0.4,,-1,,4
colon_70.jpg,largeintestine,0.2446,external,3000,3000,0.4,,-1,,4
colon_74.jpg,largeintestine,0.352,external,3000,3000,0.4,,-1,,4
colon_78.jpg,largeintestine,0.3396,external,3000,3000,0.4,,-1,,4
colon_81.jpg,largeintestine,0.2798,external,2871,2871,0.4,,-1,,4
colon_85.jpg,largeintestine,0.4407,external,3000,3000,0.4,,-1,,4
colon_89.jpg,largeintestine,0.3547,external,3000,3000,0.4,,-1,,4
colon_92.jpg,largeintestine,0.4006,external,3000,3000,0.4,,-1,,4
colon_96.jpg,largeintestine,0.3013,external,3000,3000,0.4,,-1,,4
kidney_0.jpg,kidney,0.4275,external,3000,3000,0.4,,-1,,4
kidney_101.jpg,kidney,0.4521,external,2871,2871,0.4,,-1,,4
kidney_105.jpg,kidney,0.4265,external,3000,3000,0.4,,-1,,4
kidney_109.jpg,kidney,0.3662,external,3000,3000,0.4,,-1,,4
kidney_112.jpg,kidney,0.4172,external,3000,3000,0.4,,-1,,4
kidney_116.jpg,kidney,0.4558,external,3000,3000,0.4,,-1,,4
kidney_12.jpg,kidney,0.3843,external,3000,3000,0.4,,-1,,4
kidney_123.jpg,kidney,0.513,external,3000,3000,0.4,,-1,,4
kidney_127.jpg,kidney,0.513,external,3000,3000,0.4,,-1,,4
kidney_130.jpg,kidney,0.5117,external,3000,3000,0.4,,-1,,4
kidney_134.jpg,kidney,0.38,external,3000,3000,0.4,,-1,,4
kidney_138.jpg,kidney,0.4006,external,3000,3000,0.4,,-1,,4
kidney_141.jpg,kidney,0.4832,external,3000,3000,0.4,,-1,,4
kidney_145.jpg,kidney,0.3335,external,3000,3000,0.4,,-1,,4
kidney_149.jpg,kidney,0.2058,external,3000,3000,0.4,,-1,,4
kidney_152.jpg,kidney,0.284,external,3000,3000,0.4,,-1,,4
kidney_156.jpg,kidney,0.4504,external,3000,3000,0.4,,-1,,4
kidney_16.jpg,kidney,0.3347,external,3000,3000,0.4,,-1,,4
kidney_163.jpg,kidney,0.2722,external,3000,3000,0.4,,-1,,4
kidney_167.jpg,kidney,0.435,external,3000,3000,0.4,,-1,,4
kidney_170.jpg,kidney,0.433,external,3000,3000,0.4,,-1,,4
kidney_174.jpg,kidney,0.4043,external,3000,3000,0.4,,-1,,4
kidney_178.jpg,kidney,0.325,external,3000,3000,0.4,,-1,,4
kidney_181.jpg,kidney,0.3433,external,3000,3000,0.4,,-1,,4
kidney_185.jpg,kidney,0.5146,external,3000,3000,0.4,,-1,,4
kidney_189.jpg,kidney,0.398,external,3000,3000,0.4,,-1,,4
kidney_192.jpg,kidney,0.4402,external,3000,3000,0.4,,-1,,4
kidney_196.jpg,kidney,0.332,external,3000,3000,0.4,,-1,,4
kidney_2.jpg,kidney,0.4143,external,3000,3000,0.4,,-1,,4
kidney_202.jpg,kidney,0.3953,external,3000,3000,0.4,,-1,,4
kidney_206.jpg,kidney,0.4204,external,3000,3000,0.4,,-1,,4
kidney_21.jpg,kidney,0.4995,external,3000,3000,0.4,,-1,,4
kidney_213.jpg,kidney,0.607,external,3000,3000,0.4,,-1,,4
kidney_217.jpg,kidney,0.416,external,3000,3000,0.4,,-1,,4
kidney_220.jpg,kidney,0.381,external,3000,3000,0.4,,-1,,4
kidney_224.jpg,kidney,0.385,external,3000,3000,0.4,,-1,,4
kidney_228.jpg,kidney,0.4243,external,3000,3000,0.4,,-1,,4
kidney_231.jpg,kidney,0.3652,external,3000,3000,0.4,,-1,,4
kidney_235.jpg,kidney,0.294,external,3000,3000,0.4,,-1,,4
kidney_239.jpg,kidney,0.4128,external,3000,3000,0.4,,-1,,4
kidney_242.jpg,kidney,0.3523,external,3000,3000,0.4,,-1,,4
kidney_246.jpg,kidney,0.3909,external,3000,3000,0.4,,-1,,4
kidney_25.jpg,kidney,0.2842,external,3000,3000,0.4,,-1,,4
kidney_253.jpg,kidney,0.4421,external,3000,3000,0.4,,-1,,4
kidney_257.jpg,kidney,0.4695,external,3000,3000,0.4,,-1,,4
kidney_260.jpg,kidney,0.523,external,3000,3000,0.4,,-1,,4
kidney_264.jpg,kidney,0.4343,external,3000,3000,0.4,,-1,,4
kidney_268.jpg,kidney,0.4922,external,3000,3000,0.4,,-1,,4
kidney_271.jpg,kidney,0.4055,external,3000,3000,0.4,,-1,,4
kidney_275.jpg,kidney,0.5415,external,3000,3000,0.4,,-1,,4
kidney_279.jpg,kidney,0.2693,external,3000,3000,0.4,,-1,,4
kidney_282.jpg,kidney,0.3945,external,3000,3000,0.4,,-1,,4
kidney_286.jpg,kidney,0.4402,external,3000,3000,0.4,,-1,,4
kidney_29.jpg,kidney,0.3936,external,3000,3000,0.4,,-1,,4
kidney_293.jpg,kidney,0.3948,external,3000,3000,0.4,,-1,,4
kidney_297.jpg,kidney,0.402,external,3000,3000,0.4,,-1,,4
kidney_30.jpg,kidney,0.392,external,3031,3031,0.4,,-1,,4
kidney_303.jpg,kidney,0.52,external,3000,3000,0.4,,-1,,4
kidney_307.jpg,kidney,0.5273,external,3000,3000,0.4,,-1,,4
kidney_310.jpg,kidney,0.3835,external,3000,3000,0.4,,-1,,4
kidney_314.jpg,kidney,0.4072,external,3000,3000,0.4,,-1,,4
kidney_318.jpg,kidney,0.3843,external,3000,3000,0.4,,-1,,4
kidney_321.jpg,kidney,0.4414,external,3000,3000,0.4,,-1,,4
kidney_325.jpg,kidney,0.3105,external,3000,3000,0.4,,-1,,4
kidney_329.jpg,kidney,0.428,external,3000,3000,0.4,,-1,,4
kidney_332.jpg,kidney,0.4114,external,3000,3000,0.4,,-1,,4
kidney_336.jpg,kidney,0.549,external,3000,3000,0.4,,-1,,4
kidney_34.jpg,kidney,0.5386,external,3000,3000,0.4,,-1,,4
kidney_343.jpg,kidney,0.5615,external,3000,3000,0.4,,-1,,4
kidney_347.jpg,kidney,0.573,external,3000,3000,0.4,,-1,,4
kidney_350.jpg,kidney,0.471,external,3000,3000,0.4,,-1,,4
kidney_354.jpg,kidney,0.4036,external,3000,3000,0.4,,-1,,4
kidney_358.jpg,kidney,0.514,external,3000,3000,0.4,,-1,,4
kidney_361.jpg,kidney,0.4363,external,3000,3000,0.4,,-1,,4
kidney_365.jpg,kidney,0.4592,external,3000,3000,0.4,,-1,,4
kidney_369.jpg,kidney,0.4343,external,3000,3000,0.4,,-1,,4
kidney_372.jpg,kidney,0.4424,external,3000,3000,0.4,,-1,,4
kidney_376.jpg,kidney,0.3696,external,3000,3000,0.4,,-1,,4
kidney_38.jpg,kidney,0.3936,external,3000,3000,0.4,,-1,,4
kidney_383.jpg,kidney,0.4395,external,3000,3000,0.4,,-1,,4
kidney_387.jpg,kidney,0.5186,external,3000,3000,0.4,,-1,,4
kidney_390.jpg,kidney,0.5933,external,3000,3000,0.4,,-1,,4
kidney_394.jpg,kidney,0.493,external,3000,3000,0.4,,-1,,4
kidney_398.jpg,kidney,0.4705,external,3000,3000,0.4,,-1,,4
kidney_400.jpg,kidney,0.47,external,3000,3000,0.4,,-1,,4
kidney_404.jpg,kidney,0.4236,external,3000,3000,0.4,,-1,,4
kidney_408.jpg,kidney,0.4424,external,3000,3000,0.4,,-1,,4
kidney_411.jpg,kidney,0.3914,external,3000,3000,0.4,,-1,,4
kidney_415.jpg,kidney,0.4678,external,2603,2603,0.4,,-1,,4
kidney_419.jpg,kidney,0.5864,external,3000,3000,0.4,,-1,,4
kidney_422.jpg,kidney,0.4575,external,3000,3000,0.4,,-1,,4
kidney_426.jpg,kidney,0.4136,external,3000,3000,0.4,,-1,,4
kidney_43.jpg,kidney,0.4763,external,3000,3000,0.4,,-1,,4
kidney_433.jpg,kidney,0.417,external,3000,3000,0.4,,-1,,4
kidney_437.jpg,kidney,0.4695,external,3000,3000,0.4,,-1,,4
kidney_440.jpg,kidney,0.503,external,3000,3000,0.4,,-1,,4
kidney_444.jpg,kidney,0.4358,external,3000,3000,0.4,,-1,,4
kidney_448.jpg,kidney,0.4426,external,2754,2754,0.4,,-1,,4
kidney_451.jpg,kidney,0.5137,external,2593,2593,0.4,,-1,,4
kidney_455.jpg,kidney,0.3887,external,3000,3000,0.4,,-1,,4
kidney_459.jpg,kidney,0.4146,external,2877,2877,0.4,,-1,,4
kidney_462.jpg,kidney,0.671,external,3000,3000,0.4,,-1,,4
kidney_466.jpg,kidney,0.4512,external,3000,3000,0.4,,-1,,4
kidney_47.jpg,kidney,0.3987,external,3412,3412,0.4,,-1,,4
kidney_473.jpg,kidney,0.3745,external,3000,3000,0.4,,-1,,4
kidney_477.jpg,kidney,0.4473,external,3000,3000,0.4,,-1,,4
kidney_480.jpg,kidney,0.5728,external,3000,3000,0.4,,-1,,4
kidney_484.jpg,kidney,0.3184,external,3000,3000,0.4,,-1,,4
kidney_488.jpg,kidney,0.436,external,3000,3000,0.4,,-1,,4
kidney_491.jpg,kidney,0.3276,external,3000,3000,0.4,,-1,,4
kidney_495.jpg,kidney,0.4631,external,3000,3000,0.4,,-1,,4
kidney_499.jpg,kidney,0.574,external,3000,3000,0.4,,-1,,4
kidney_501.jpg,kidney,0.548,external,3000,3000,0.4,,-1,,4
kidney_505.jpg,kidney,0.5024,external,3000,3000,0.4,,-1,,4
kidney_509.jpg,kidney,0.5376,external,3000,3000,0.4,,-1,,4
kidney_512.jpg,kidney,0.3953,external,3000,3000,0.4,,-1,,4
kidney_516.jpg,kidney,0.4492,external,3000,3000,0.4,,-1,,4
kidney_52.jpg,kidney,0.575,external,3000,3000,0.4,,-1,,4
kidney_523.jpg,kidney,0.4856,external,3000,3000,0.4,,-1,,4
kidney_527.jpg,kidney,0.4675,external,3000,3000,0.4,,-1,,4
kidney_530.jpg,kidney,0.3042,external,3000,3000,0.4,,-1,,4
kidney_534.jpg,kidney,0.319,external,3000,3000,0.4,,-1,,4
kidney_57.jpg,kidney,0.468,external,3000,3000,0.4,,-1,,4
kidney_60.jpg,kidney,0.445,external,3000,3000,0.4,,-1,,4
kidney_64.jpg,kidney,0.4543,external,3000,3000,0.4,,-1,,4
kidney_68.jpg,kidney,0.5103,external,3000,3000,0.4,,-1,,4
kidney_71.jpg,kidney,0.409,external,3000,3000,0.4,,-1,,4
kidney_75.jpg,kidney,0.544,external,3000,3000,0.4,,-1,,4
kidney_79.jpg,kidney,0.4497,external,3000,3000,0.4,,-1,,4
kidney_82.jpg,kidney,0.4792,external,3000,3000,0.4,,-1,,4
kidney_86.jpg,kidney,0.3884,external,3000,3000,0.4,,-1,,4
kidney_9.jpg,kidney,0.593,external,3000,3000,0.4,,-1,,4
kidney_93.jpg,kidney,0.429,external,3000,3000,0.4,,-1,,4
kidney_97.jpg,kidney,0.5977,external,3000,3000,0.4,,-1,,4
lung_1.jpg,lung,0.11896,external,3000,3000,0.4,,-1,,4
lung_102.jpg,lung,0.2281,external,3000,3000,0.4,,-1,,4
lung_106.jpg,lung,0.4014,external,3000,3000,0.4,,-1,,4
lung_11.jpg,lung,0.1946,external,3000,3000,0.4,,-1,,4
lung_113.jpg,lung,0.3208,external,3000,3000,0.4,,-1,,4
lung_117.jpg,lung,0.3545,external,3000,3000,0.4,,-1,,4
lung_120.jpg,lung,0.3582,external,3000,3000,0.4,,-1,,4
lung_124.jpg,lung,0.1459,external,3000,3000,0.4,,-1,,4
lung_128.jpg,lung,0.3467,external,3000,3000,0.4,,-1,,4
lung_131.jpg,lung,0.3142,external,3000,3000,0.4,,-1,,4
lung_135.jpg,lung,0.3748,external,3000,3000,0.4,,-1,,4
lung_139.jpg,lung,0.3115,external,3000,3000,0.4,,-1,,4
lung_142.jpg,lung,0.422,external,3000,3000,0.4,,-1,,4
lung_146.jpg,lung,0.3347,external,3000,3000,0.4,,-1,,4
lung_15.jpg,lung,0.2135,external,3000,3000,0.4,,-1,,4
lung_153.jpg,lung,0.3616,external,3000,3000,0.4,,-1,,4
lung_157.jpg,lung,0.3215,external,3000,3000,0.4,,-1,,4
lung_160.jpg,lung,0.326,external,3000,3000,0.4,,-1,,4
lung_164.jpg,lung,0.33,external,3000,3000,0.4,,-1,,4
lung_168.jpg,lung,0.2566,external,3000,3000,0.4,,-1,,4
lung_171.jpg,lung,0.2983,external,3000,3000,0.4,,-1,,4
lung_175.jpg,lung,0.3896,external,3000,3000,0.4,,-1,,4
lung_179.jpg,lung,0.2241,external,3000,3000,0.4,,-1,,4
lung_182.jpg,lung,0.4116,external,3000,3000,0.4,,-1,,4
lung_186.jpg,lung,0.2181,external,3000,3000,0.4,,-1,,4
lung_19.jpg,lung,0.3704,external,3000,3000,0.4,,-1,,4
lung_193.jpg,lung,0.3484,external,3000,3000,0.4,,-1,,4
lung_197.jpg,lung,0.3333,external,3000,3000,0.4,,-1,,4
lung_20.jpg,lung,0.267,external,3000,3000,0.4,,-1,,4
lung_203.jpg,lung,0.1929,external,3000,3000,0.4,,-1,,4
lung_207.jpg,lung,0.2937,external,3000,3000,0.4,,-1,,4
lung_210.jpg,lung,0.2357,external,3000,3000,0.4,,-1,,4
lung_214.jpg,lung,0.333,external,3000,3000,0.4,,-1,,4
lung_218.jpg,lung,0.2349,external,3000,3000,0.4,,-1,,4
lung_221.jpg,lung,0.1555,external,3000,3000,0.4,,-1,,4
lung_225.jpg,lung,0.2964,external,3000,3000,0.4,,-1,,4
lung_229.jpg,lung,0.3733,external,3000,3000,0.4,,-1,,4
lung_232.jpg,lung,0.508,external,3000,3000,0.4,,-1,,4
lung_236.jpg,lung,0.3696,external,3000,3000,0.4,,-1,,4
lung_24.jpg,lung,0.386,external,3000,3000,0.4,,-1,,4
lung_243.jpg,lung,0.2255,external,3000,3000,0.4,,-1,,4
lung_247.jpg,lung,0.438,external,3000,3000,0.4,,-1,,4
lung_250.jpg,lung,0.4795,external,3000,3000,0.4,,-1,,4
lung_254.jpg,lung,0.3528,external,3000,3000,0.4,,-1,,4
lung_258.jpg,lung,0.2761,external,3000,3000,0.4,,-1,,4
lung_261.jpg,lung,0.326,external,3000,3000,0.4,,-1,,4
lung_265.jpg,lung,0.55,external,3000,3000,0.4,,-1,,4
lung_269.jpg,lung,0.1389,external,3000,3000,0.4,,-1,,4
lung_272.jpg,lung,0.1946,external,3000,3000,0.4,,-1,,4
lung_276.jpg,lung,0.26,external,2877,2877,0.4,,-1,,4
lung_28.jpg,lung,0.2986,external,3000,3000,0.4,,-1,,4
lung_283.jpg,lung,0.32,external,3000,3000,0.4,,-1,,4
lung_287.jpg,lung,0.2944,external,3000,3000,0.4,,-1,,4
lung_290.jpg,lung,0.3386,external,3000,3000,0.4,,-1,,4
lung_294.jpg,lung,0.2837,external,3000,3000,0.4,,-1,,4
lung_298.jpg,lung,0.2251,external,3000,3000,0.4,,-1,,4
lung_300.jpg,lung,0.2151,external,3000,3000,0.4,,-1,,4
lung_304.jpg,lung,0.5356,external,3000,3000,0.4,,-1,,4
lung_308.jpg,lung,0.2751,external,3000,3000,0.4,,-1,,4
lung_311.jpg,lung,0.227,external,3000,3000,0.4,,-1,,4
lung_315.jpg,lung,0.1538,external,3000,3000,0.4,,-1,,4
lung_319.jpg,lung,0.2988,external,3000,3000,0.4,,-1,,4
lung_322.jpg,lung,0.3972,external,3000,3000,0.4,,-1,,4
lung_326.jpg,lung,0.2034,external,3000,3000,0.4,,-1,,4
lung_33.jpg,lung,0.3062,external,3000,3000,0.4,,-1,,4
lung_333.jpg,lung,0.3613,external,3000,3000,0.4,,-1,,4
lung_337.jpg,lung,0.2812,external,3000,3000,0.4,,-1,,4
lung_340.jpg,lung,0.343,external,3000,3000,0.4,,-1,,4
lung_344.jpg,lung,0.2448,external,3000,3000,0.4,,-1,,4
lung_348.jpg,lung,0.3906,external,2754,2754,0.4,,-1,,4
lung_351.jpg,lung,0.3152,external,2593,2593,0.4,,-1,,4
lung_355.jpg,lung,0.4219,external,3000,3000,0.4,,-1,,4
lung_359.jpg,lung,0.2617,external,3000,3000,0.4,,-1,,4
lung_362.jpg,lung,0.4048,external,3000,3000,0.4,,-1,,4
lung_366.jpg,lung,0.2318,external,3000,3000,0.4,,-1,,4
lung_37.jpg,lung,0.2086,external,3000,3000,0.4,,-1,,4
lung_373.jpg,lung,0.3223,external,3000,3000,0.4,,-1,,4
lung_377.jpg,lung,0.383,external,2603,2603,0.4,,-1,,4
lung_380.jpg,lung,0.2413,external,3000,3000,0.4,,-1,,4
lung_384.jpg,lung,0.1715,external,3000,3000,0.4,,-1,,4
lung_388.jpg,lung,0.486,external,3000,3000,0.4,,-1,,4
lung_391.jpg,lung,0.3125,external,3000,3000,0.4,,-1,,4
lung_395.jpg,lung,0.1656,external,3000,3000,0.4,,-1,,4
lung_399.jpg,lung,0.3748,external,3000,3000,0.4,,-1,,4
lung_401.jpg,lung,0.2217,external,3000,3000,0.4,,-1,,4
lung_405.jpg,lung,0.1731,external,3000,3000,0.4,,-1,,4
lung_409.jpg,lung,0.378,external,3000,3000,0.4,,-1,,4
lung_412.jpg,lung,0.261,external,3000,3000,0.4,,-1,,4
lung_416.jpg,lung,0.302,external,3000,3000,0.4,,-1,,4
lung_42.jpg,lung,0.3582,external,3000,3000,0.4,,-1,,4
lung_423.jpg,lung,0.3416,external,3000,3000,0.4,,-1,,4
lung_427.jpg,lung,0.354,external,3000,3000,0.4,,-1,,4
lung_430.jpg,lung,0.402,external,3000,3000,0.4,,-1,,4
lung_434.jpg,lung,0.1971,external,3000,3000,0.4,,-1,,4
lung_438.jpg,lung,0.1824,external,2871,2871,0.4,,-1,,4
lung_441.jpg,lung,0.2191,external,3000,3000,0.4,,-1,,4
lung_445.jpg,lung,0.4045,external,3000,3000,0.4,,-1,,4
lung_449.jpg,lung,0.2451,external,3000,3000,0.4,,-1,,4
lung_452.jpg,lung,0.3362,external,3000,3000,0.4,,-1,,4
lung_456.jpg,lung,0.5444,external,3000,3000,0.4,,-1,,4
lung_46.jpg,lung,0.2439,external,3000,3000,0.4,,-1,,4
lung_463.jpg,lung,0.2795,external,3000,3000,0.4,,-1,,4
lung_467.jpg,lung,0.3257,external,3000,3000,0.4,,-1,,4
lung_470.jpg,lung,0.388,external,3000,3000,0.4,,-1,,4
lung_474.jpg,lung,0.2668,external,3000,3000,0.4,,-1,,4
lung_478.jpg,lung,0.482,external,3000,3000,0.4,,-1,,4
lung_481.jpg,lung,0.2389,external,3000,3000,0.4,,-1,,4
lung_485.jpg,lung,0.2458,external,3000,3000,0.4,,-1,,4
lung_489.jpg,lung,0.3645,external,3000,3000,0.4,,-1,,4
lung_492.jpg,lung,0.4705,external,3000,3000,0.4,,-1,,4
lung_496.jpg,lung,0.2622,external,3000,3000,0.4,,-1,,4
lung_5.jpg,lung,0.4954,external,3000,3000,0.4,,-1,,4
lung_502.jpg,lung,0.2102,external,3000,3000,0.4,,-1,,4
lung_506.jpg,lung,0.1624,external,3000,3000,0.4,,-1,,4
lung_51.jpg,lung,0.1671,external,3000,3000,0.4,,-1,,4
lung_513.jpg,lung,0.3105,external,3000,3000,0.4,,-1,,4
lung_517.jpg,lung,0.2576,external,3000,3000,0.4,,-1,,4
lung_520.jpg,lung,0.4543,external,3000,3000,0.4,,-1,,4
lung_524.jpg,lung,0.3042,external,3000,3000,0.4,,-1,,4
lung_528.jpg,lung,0.2905,external,3000,3000,0.4,,-1,,4
lung_531.jpg,lung,0.2456,external,3000,3000,0.4,,-1,,4
lung_535.jpg,lung,0.10925,external,3000,3000,0.4,,-1,,4
lung_539.jpg,lung,0.1649,external,3000,3000,0.4,,-1,,4
lung_542.jpg,lung,0.3025,external,3000,3000,0.4,,-1,,4
lung_546.jpg,lung,0.4001,external,3031,3031,0.4,,-1,,4
lung_57.jpg,lung,0.4417,external,3000,3000,0.4,,-1,,4
lung_60.jpg,lung,0.2421,external,3000,3000,0.4,,-1,,4
lung_64.jpg,lung,0.2866,external,3000,3000,0.4,,-1,,4
